book_id,best_book_id,title,authors,image_url
17324,17324,The Visitation,Frank E. Peretti,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7202841,7202841,"Locke & Key, Vol. 3: Crown of Shadows","Joe Hill, Gabriel Rodríguez",https://images.gr-assets.com/books/1377306494m/7202841.jpg
180463,180463,Leadership and Self-Deception: Getting Out of the Box,The Arbinger Institute,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
112518,112518,"The Garden of Rama (Rama, #3)","Arthur C. Clarke, Gentry Lee",https://images.gr-assets.com/books/1375814957m/112518.jpg
1756703,1756703,"Blue-Eyed Devil (Travises, #2)",Lisa Kleypas,https://images.gr-assets.com/books/1311990880m/1756703.jpg
133394,133394,Our Man in Havana,Graham Greene,https://images.gr-assets.com/books/1327926887m/133394.jpg
10889279,10889279,Batman: The Black Mirror,"Scott Snyder, Jock, Francesco Francavilla, Jared K. Fletcher, Sal Cipriano, David   Baron",https://images.gr-assets.com/books/1503127212m/10889279.jpg
9682816,9682816,Kill Me If You Can,"James Patterson, Marshall Karp",https://images.gr-assets.com/books/1344263782m/9682816.jpg
8952,8952,"Killers of the Dawn (Cirque Du Freak, #9)",Darren Shan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
906560,906560,Tramp for the Lord,Corrie ten Boom,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
826583,826583,If You Take a Mouse to the Movies,"Laura Joffe Numeroff, Felicia Bond",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1406197,1406197,"A Lick of Frost (Merry Gentry, #6)","Laurell K. Hamilton, Laural Merlington",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
40289,40289,The Abyss,"Orson Scott Card, James Cameron",https://images.gr-assets.com/books/1225165505m/40289.jpg
8694522,8694522,"The Witch's Daughter (The Witch's Daughter, #1)",Paula Brackston,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
25573977,25573977,The Readers of Broken Wheel Recommend,"Katarina Bivald, Alice Menzies",https://images.gr-assets.com/books/1452107441m/25573977.jpg
13083008,13083008,"Live by Night (Coughlin, #2)",Dennis Lehane,https://images.gr-assets.com/books/1334590418m/13083008.jpg
12908877,12908877,"Until I Die (Revenants, #2)",Amy Plum,https://images.gr-assets.com/books/1335240840m/12908877.jpg
11256979,11256979,The Magic of Reality: How We Know What's Really True,"Richard Dawkins, Dave McKean",https://images.gr-assets.com/books/1327883246m/11256979.jpg
35332,35332,"Remember (Redemption, #2)","Karen Kingsbury, Gary Smalley",https://images.gr-assets.com/books/1406506306m/35332.jpg
13521299,13521299,"Alex Cross, Run (Alex Cross, #20)",James Patterson,https://images.gr-assets.com/books/1343360404m/13521299.jpg
3106441,3106441,Stuff White People Like: A Definitive Guide to the Unique Taste of Millions,Christian Lander,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18754961,18754961,"Blood Magick (The Cousins O'Dwyer Trilogy, #3)",Nora Roberts,https://images.gr-assets.com/books/1458263077m/18754961.jpg
687215,687215,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, #3)",Stephen R. Donaldson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6539596,6539596,The Brightest Star in the Sky,Marian Keyes,https://images.gr-assets.com/books/1268685823m/6539596.jpg
8428195,8428195,Entwined,Heather Dixon,https://images.gr-assets.com/books/1279037245m/8428195.jpg
12867423,12867423,"Girl Walks into a Bar . . .: Comedy Calamities, Dating Disasters, and a Midlife Miracle",Rachel Dratch,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23875,23875,El coronel no tiene quien le escriba,Gabriel García Márquez,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6194,6194,Waiting for the Barbarians,J.M. Coetzee,https://images.gr-assets.com/books/1330879044m/6194.jpg
769212,769212,The Last Seven Months of Anne Frank,Willy Lindwer,https://images.gr-assets.com/books/1320487142m/769212.jpg
21856367,21856367,"The Innovators: How a Group of  Hackers, Geniuses and Geeks Created the Digital Revolution",Walter Isaacson,https://images.gr-assets.com/books/1410191571m/21856367.jpg
316558,316558,Kabul Beauty School: An American Woman Goes Behind the Veil,Deborah Rodriguez,https://images.gr-assets.com/books/1320448527m/316558.jpg
4630,4630,To Have and Have Not,Ernest Hemingway,https://images.gr-assets.com/books/1400886825m/4630.jpg
5062,5062,Jackdaws,Ken Follett,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18363068,18363068,حبيبتي بكماء,محمد السالم,https://images.gr-assets.com/books/1377064343m/18363068.jpg
116257,116257,"The System of the World (The Baroque Cycle, #3)",Neal Stephenson,https://images.gr-assets.com/books/1407712273m/116257.jpg
147243,147243,"Touching Spirit Bear (Spirit Bear, #1)",Ben Mikaelsen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
15803141,15803141,The Flamethrowers,Rachel Kushner,https://images.gr-assets.com/books/1387146199m/15803141.jpg
13125234,13125234,"Twice Tempted (Night Prince, #2)",Jeaniene Frost,https://images.gr-assets.com/books/1352947741m/13125234.jpg
13547241,13547241,Unorthodox: The Scandalous Rejection of My Hasidic Roots,Deborah Feldman,https://images.gr-assets.com/books/1336676500m/13547241.jpg
18172471,18172471,"The Selection Stories: The Prince & The Guard (The Selection, #0.5, 2.5)",Kiera Cass,https://images.gr-assets.com/books/1380214609m/18172471.jpg
6474550,6474550,Crush It!: Why Now Is the Time to Cash In on Your Passion,Gary Vaynerchuk,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
89190,89190,Redemption Ark,Alastair Reynolds,https://images.gr-assets.com/books/1309206851m/89190.jpg
1178039,1178039,"The Venetian Betrayal (Cotton Malone, #3)",Steve Berry,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
142080,142080,"Collected Poems, 1909-1962",T.S. Eliot,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
219919,219919,The Robe,Lloyd C. Douglas,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1603923,1603923,Beauty and the Beast,"Walt Disney Company, Ellen Titlebaum",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16158508,16158508,The Yonahlossee Riding Camp for Girls,Anton DiSclafani,https://images.gr-assets.com/books/1364772121m/16158508.jpg
19286623,19286623,"Lead (Stage Dive, #3)",Kylie Scott,https://images.gr-assets.com/books/1396467599m/19286623.jpg
862350,862350,"No Humans Involved (Women of the Otherworld, #7)",Kelley Armstrong,https://images.gr-assets.com/books/1362703261m/862350.jpg
298568,298568,"Night of the Soul Stealer (The Last Apprentice / Wardstone Chronicles, #3)","Joseph Delaney, Patrick  Arrasmith",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
56465,56465,The Gift of Fear: Survival Signals That Protect Us from Violence,Gavin de Becker,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7124475,7124475,"Endless Summer (The Boys Next Door, #1-2)",Jennifer Echols,https://images.gr-assets.com/books/1276962830m/7124475.jpg
8229399,8229399,"Big Nate Strikes Again (Big Nate Novels, #2)",Lincoln Peirce,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
27821486,27821486,Don't You Cry,Mary Kubica,https://images.gr-assets.com/books/1459917062m/27821486.jpg
49245,49245,"His Needs, Her Needs: Building an Affair-Proof Marriage",Willard F. Harley Jr.,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
31313,31313,"Dance of the Gods (Circle Trilogy, #2)",Nora Roberts,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7129598,7129598,"Nevermore (Nevermore, #1)",Kelly Creagh,https://images.gr-assets.com/books/1294381693m/7129598.jpg
45967,45967,The Blind Owl,"Sadegh Hedayat, D.P. Costello",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6871646,6871646,Pete the Cat: I Love My White Shoes,"Eric Litwin, James Dean",https://images.gr-assets.com/books/1319030278m/6871646.jpg
7640705,7640705,"The Ring of Solomon (Bartimaeus, #0.5)","Jonathan Stroud, Simon  Jones",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
125553,125553,"Welcome to Dead House (Goosebumps, #1)",R.L. Stine,https://images.gr-assets.com/books/1328867798m/125553.jpg
142900,142900,The Master Butchers Singing Club,Louise Erdrich,https://images.gr-assets.com/books/1410133209m/142900.jpg
400924,400924,"Chronicles of the Black Company (The Chronicles of the Black Company, #1-3)",Glen Cook,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
22522202,22522202,"Until Friday Night (The Field Party, #1)",Abbi Glines,https://images.gr-assets.com/books/1429191171m/22522202.jpg
5179,5179,Mother of Pearl,Melinda Haynes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
25814512,25814512,Everyone Brave is Forgiven,Chris Cleave,https://images.gr-assets.com/books/1462176457m/25814512.jpg
7682,7682,The Great Train Robbery,Michael Crichton,https://images.gr-assets.com/books/1328309104m/7682.jpg
59889,59889,Safe Harbour,Danielle Steel,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
297134,297134,The Things We Do for Love,Kristin Hannah,https://images.gr-assets.com/books/1320542055m/297134.jpg
13927,13927,"Son of the Shadows (Sevenwaters, #2)",Juliet Marillier,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
41689,41689,The Key to Rebecca,Ken Follett,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9581001,9581001,"Hard Bitten (Chicagoland Vampires, #4)",Chloe Neill,https://images.gr-assets.com/books/1372850762m/9581001.jpg
120231,120231,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,"Ina Garten, Maura McEvoy",https://images.gr-assets.com/books/1320438055m/120231.jpg
18331807,25420031,"Vain (The Seven Deadly, #1)",Fisher Amelie,https://images.gr-assets.com/books/1376504907m/18331807.jpg
32767,32767,At the Mountains of Madness,"H.P. Lovecraft, China Miéville, S.T. Joshi",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17781,17781,"Heart of the Sea (Gallaghers of Ardmore / Irish Trilogy, #3)",Nora Roberts,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3373198,3373198,"Veil of Midnight (Midnight Breed, #5)",Lara Adrian,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
98807,98807,Subterranean,James Rollins,https://images.gr-assets.com/books/1336889308m/98807.jpg
39045,39045,I Don't Know How She Does It,Allison Pearson,https://images.gr-assets.com/books/1320396351m/39045.jpg
102958,102958,"Preacher, Volume 9: Alamo","Garth Ennis, Steve Dillon",https://images.gr-assets.com/books/1309916938m/102958.jpg
22733729,22733729,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky  Chambers,https://images.gr-assets.com/books/1405532474m/22733729.jpg
17961,17961,Collected Fictions,"Jorge Luis Borges, Andrew Hurley",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
266607,266607,Valiant (Modern Faerie Tales #2),Holly Black,https://images.gr-assets.com/books/1332713354m/266607.jpg
270521,270521,The Russia House,John le Carré,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6905534,6905534,"Raised by Wolves (Raised by Wolves, #1)",Jennifer Lynn Barnes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
43924,43924,Promise Me (Myron Bolitar #8),Harlan Coben,https://images.gr-assets.com/books/1361152177m/43924.jpg
6934395,6934395,"Midnight (The Vampire Diaries: The Return, #3)",L.J. Smith,https://images.gr-assets.com/books/1277829186m/6934395.jpg
84146,84146,"Dark Side of the Moon (Dark-Hunter #9, Were-Hunter #3)",Sherrilyn Kenyon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
522525,522525,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts","Carol Tavris, Elliot Aronson",https://images.gr-assets.com/books/1328876733m/522525.jpg
13765729,13765729,Abducted (Lizzy Gardner #1),T.R. Ragan,https://images.gr-assets.com/books/1446520793m/13765729.jpg
10577,10577,Roadwork,"Richard Bachman, Stephen King",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
198331,198331,"Valhalla Rising (Dirk Pitt, #16)",Clive Cussler,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
49234,49234,The Third Chimpanzee: The Evolution and Future of the Human Animal,Jared Diamond,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2830067,2830067,The Given Day (Coughlin #1),Dennis Lehane,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
760168,760168,Just Me in the Tub (Mercer Mayer's Little Critter),"Gina Mayer, Mercer Mayer",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16096514,16096514,"Crush (Crash, #3)",Nicole  Williams,https://images.gr-assets.com/books/1350690968m/16096514.jpg
8429687,8429687,"Deadline (Newsflesh Trilogy, #2)",Mira Grant,https://images.gr-assets.com/books/1408500444m/8429687.jpg
3675828,3675828,Long Lost  (Myron Bolitar #9),Harlan Coben,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
21722,21722,"Faithless (Grant County, #5)",Karin Slaughter,https://images.gr-assets.com/books/1167323214m/21722.jpg
142292,142292,My Stroke of Insight: A Brain Scientist's Personal Journey,Jill Bolte Taylor,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
138395,138395,"The Walking Dead, Vol. 06: This Sorrowful Life","Robert Kirkman, Charlie Adlard, Cliff Rathburn",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3300,3300,Inés of My Soul,"Isabel Allende, Margaret Sayers Peden",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
32442,32442,Cold Fire,Dean Koontz,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
18295858,18295858,Frog Music,Emma Donoghue,https://images.gr-assets.com/books/1393227215m/18295858.jpg
15888,15888,An Instance of the Fingerpost,Iain Pears,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1499340,1499340,5 cm,Donny Dhirgantoro,https://images.gr-assets.com/books/1472231689m/1499340.jpg
61329,61329,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,"Geoffrey A. Moore, Regis McKenna",https://images.gr-assets.com/books/1421709292m/61329.jpg
1881621,1881621,"Shugo Chara!, Vol. 1: Who Do You Want to Be? (Shugo Chara!, #1)",Peach-Pit,https://images.gr-assets.com/books/1320532059m/1881621.jpg
43926,43926,The Innocent,Harlan Coben,https://images.gr-assets.com/books/1309197260m/43926.jpg
76688,76688,Robots and Empire (Robot #4),Isaac Asimov,https://images.gr-assets.com/books/1335782304m/76688.jpg
5130,5130,Island,Aldous Huxley,https://images.gr-assets.com/books/1375947541m/5130.jpg
1662160,1662160,Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,Neil Shubin,https://images.gr-assets.com/books/1320439515m/1662160.jpg
123933,123933,No Exit,Jean-Paul Sartre,https://images.gr-assets.com/books/1362639118m/123933.jpg
324748,324748,The Dip: A Little Book That Teaches You When to Quit (and When to Stick),Seth Godin,https://images.gr-assets.com/books/1311282216m/324748.jpg
11566956,11566956,Are You My Mother?,Alison Bechdel,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1433337,1433337,ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),Bob Ong,https://images.gr-assets.com/books/1297789858m/1433337.jpg
10762697,10762697,The Farseer Trilogy (Farseer Trilogy #1-3),Robin Hobb,https://images.gr-assets.com/books/1447493572m/10762697.jpg
152695,152695,The Blue Bistro,Elin Hilderbrand,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
12043770,12043770,"Third Grave Dead Ahead (Charley Davidson, #3)",Darynda Jones,https://images.gr-assets.com/books/1310823404m/12043770.jpg
28635,28635,Identity,"Milan Kundera, Linda Asher",https://images.gr-assets.com/books/1410130249m/28635.jpg
21569527,21569527,"The Heart of Betrayal (The Remnant Chronicles, #2)",Mary E. Pearson,https://images.gr-assets.com/books/1414932049m/21569527.jpg
4373,4373,First They Killed My Father: A Daughter of Cambodia Remembers,Loung Ung,https://images.gr-assets.com/books/1407105580m/4373.jpg
11166889,11166889,The Funhouse,"Owen  West, Dean Koontz",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
36076,36076,The Speed of Trust: The One Thing that Changes Everything,Stephen M.R. Covey,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
43342,43342,You Belong To Me,Mary Higgins Clark,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
43255,43255,Not Without My Daughter,Betty Mahmoody,https://images.gr-assets.com/books/1416296090m/43255.jpg
759900,759900,"The Killing Hour (Quincy & Rainie, #4)",Lisa Gardner,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
96977,96977,"Castle Roogna (Xanth, #3)",Piers Anthony,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
571555,571555,While My Pretty One Sleeps,Mary Higgins Clark,https://images.gr-assets.com/books/1421102605m/571555.jpg
178599,178599,Arsenic and Old Lace,Joseph Kesselring,https://images.gr-assets.com/books/1319500896m/178599.jpg
263171,263171,"Dance with a Vampire (Vampire Kisses, #4)",Ellen Schreiber,https://images.gr-assets.com/books/1443971681m/263171.jpg
529626,529626,Sometimes a Great Notion,Ken Kesey,https://images.gr-assets.com/books/1364846481m/529626.jpg
58890,58890,"Tris's Book (Circle of Magic, #2)",Tamora Pierce,https://images.gr-assets.com/books/1328860149m/58890.jpg
7785194,7785194,The Moral Landscape: How Science Can Determine Human Values,Sam Harris,https://images.gr-assets.com/books/1331317058m/7785194.jpg
11450591,11450591,The Mill River Recluse,Darcie Chan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3381,3381,Hey Nostradamus!,Douglas Coupland,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
10836,10836,Che Guevara: A Revolutionary Life,Jon Lee Anderson,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
24766,24766,"The Secret Hour (Midnighters, #1)",Scott Westerfeld,https://images.gr-assets.com/books/1501166713m/24766.jpg
15745371,15745371,"Chosen at Nightfall (Shadow Falls, #5)",C.C. Hunter,https://images.gr-assets.com/books/1345739181m/15745371.jpg
587666,587666,Like the Flowing River ,Paulo Coelho,https://images.gr-assets.com/books/1399717203m/587666.jpg
1113545,1113545,"The Candy Shop War (The Candy Shop War, #1)",Brandon Mull,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
11915,11915,"Broken (Women of the Otherworld, #6)",Kelley Armstrong,https://images.gr-assets.com/books/1330706568m/11915.jpg
3112850,3112850,"Lament: The Faerie Queen's Deception (Books of Faerie, #1)",Maggie Stiefvater,https://images.gr-assets.com/books/1265410418m/3112850.jpg
417780,417780,Why Mosquitoes Buzz in People's Ears,"Verna Aardema, Leo Dillon, Diane Dillon",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
21064599,21064599,"Shopaholic to the Stars (Shopaholic, #7)",Sophie Kinsella,https://images.gr-assets.com/books/1398905552m/21064599.jpg
114133,114133,High Noon,Nora Roberts,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
17557913,17557913,The Farm,Tom Rob Smith,https://images.gr-assets.com/books/1391017911m/17557913.jpg
18528190,18528190,Men Explain Things to Me,Rebecca Solnit,https://images.gr-assets.com/books/1393447237m/18528190.jpg
17201104,17201104,"Rock with Me (With Me in Seattle, #4)",Kristen Proby,https://images.gr-assets.com/books/1364925537m/17201104.jpg
7128341,7128341,"The Prince of Mist (Niebla, #1)","Carlos Ruiz Zafón, Lucia Graves",https://images.gr-assets.com/books/1261604683m/7128341.jpg
1409344,1409344,Driving Miss Daisy,Alfred Uhry,https://images.gr-assets.com/books/1328767041m/1409344.jpg
22457201,25312405,"Hardpressed (Hacker, #2)",Meredith Wild,https://images.gr-assets.com/books/1402511724m/22457201.jpg
172691,172691,"Conspiracy in Death (In Death, #8)",J.D. Robb,https://images.gr-assets.com/books/1305124508m/172691.jpg
7053,7053,"In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency, #6)",Alexander McCall Smith,https://images.gr-assets.com/books/1422951731m/7053.jpg
8296,8296,"The First Four Years  (Little House, #9)","Laura Ingalls Wilder, Garth Williams",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9293020,9293020,The Elephant Tree,R.D. Ronald,https://images.gr-assets.com/books/1327248026m/9293020.jpg
128757,128757,"Bones to Ashes (Temperance Brennan, #10)",Kathy Reichs,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
19351490,19351490,Grimm's Fairy Tales,"Jacob Grimm, Wilhelm Grimm, منى الخميسي",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
262731,262731,The Definitive Book of Body Language,"Allan Pease, Barbara Pease",https://images.gr-assets.com/books/1320537802m/262731.jpg
11262424,11262424,"Between the Lines (Between the Lines, #1)",Tammara Webber,https://images.gr-assets.com/books/1367082644m/11262424.jpg
72659,72659,Never Cry Wolf,Farley Mowat,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8437913,8437913,"Tick Tock (Michael Bennett, #4)","James Patterson, Michael Ledwidge",https://images.gr-assets.com/books/1293807879m/8437913.jpg
6340471,6340471,Cleopatra's Daughter,Michelle Moran,https://images.gr-assets.com/books/1449745007m/6340471.jpg
281350,281350,"Grave Secrets (Temperance Brennan, #5)",Kathy Reichs,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16280678,16280678,"Shattered (The Iron Druid Chronicles, #7)",Kevin Hearne,https://images.gr-assets.com/books/1387891720m/16280678.jpg
2102600,2102600,"Zoe's Tale (Old Man's War, #4)",John Scalzi,https://images.gr-assets.com/books/1301108028m/2102600.jpg
206197,206197,"The First Commandment (Scot Harvath, #6)",Brad Thor,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5289,5289,Complete Works of Oscar Wilde,"Oscar Wilde, Merlin Holland",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
24019,24019,The New Best Recipe,"Cook's Illustrated Magazine, John Burgoyne, Carl Tremblay",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
23308084,23308084,"The Rose & the Dagger (The Wrath & the Dawn, #2)",Renee Ahdieh,https://images.gr-assets.com/books/1443797156m/23308084.jpg
23164927,23164927,The Fold,Peter Clines,https://images.gr-assets.com/books/1416182070m/23164927.jpg
24586590,24586590,The Nature of the Beast (Chief Inspector Armand Gamache #11),Louise Penny,https://images.gr-assets.com/books/1429532809m/24586590.jpg
56157,56157,The Proper Care and Feeding of Husbands,Laura C. Schlessinger,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4789801,4789801,"Green: The Beginning and the End (The Circle, #0)",Ted Dekker,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7352220,7352220,"Black Butler, Vol. 3 (Black Butler, #3)",Yana Toboso,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
16043804,16043804,"The Crown Tower (The Riyria Chronicles, #1)",Michael J. Sullivan,https://images.gr-assets.com/books/1375570227m/16043804.jpg
8477057,8477057,Daytripper,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",https://images.gr-assets.com/books/1327876816m/8477057.jpg
6357022,25495606,"Club Shadowlands (Masters of the Shadowlands, #1)",Cherise Sinclair,https://images.gr-assets.com/books/1328014540m/6357022.jpg
6282753,6282753,The Museum of Innocence,"Orhan Pamuk, Maureen Freely",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
28815371,28815371,The Mothers,Brit Bennett,https://images.gr-assets.com/books/1460652458m/28815371.jpg
406373,406373,Faust,"Johann Wolfgang von Goethe, Walter Kaufmann",https://images.gr-assets.com/books/1320404568m/406373.jpg
16172634,16172634,"Faking It (Losing It, #2)",Cora Carmack,https://images.gr-assets.com/books/1360560023m/16172634.jpg
106131,106131,"Charlie Bone and the Castle of Mirrors (The Children of the Red King, #4)",Jenny Nimmo,https://images.gr-assets.com/books/1290344623m/106131.jpg
12667194,35534215,"Accordance (Significance, #2)",Shelly Crane,https://images.gr-assets.com/books/1368363345m/12667194.jpg
8130839,8130839,Bloodrose (Nightshade #3; Nightshade World #6),Andrea Cremer,https://images.gr-assets.com/books/1351196369m/8130839.jpg
16297,16297,"Cards on the Table (Hercule Poirot, #15)",Agatha Christie,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
13547289,13547289,"Tales from a Not-So-Smart Miss Know-It-All (Dork Diaries, #5)",Rachel Renée Russell,https://images.gr-assets.com/books/1370064645m/13547289.jpg
89551,89551,"Ramona and Her Mother (Ramona, #5)",Beverly Cleary,https://images.gr-assets.com/books/1445632007m/89551.jpg
16363,16363,"Appointment with Death (Hercule Poirot, #19)",Agatha Christie,https://images.gr-assets.com/books/1308808730m/16363.jpg
73064,73064,"Natural Born Charmer (Chicago Stars, #7)",Susan Elizabeth Phillips,https://images.gr-assets.com/books/1308742575m/73064.jpg
30852,30852,The Woman Warrior,Maxine Hong Kingston,https://images.gr-assets.com/books/1418654290m/30852.jpg
327194,327194,Three Little Kittens,"Masha, Marie Simchow Stern",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
